sex,age,age_cat,decile_score,v_decile_score,is_recid,is_violent_recid,score_text,screening_date,two_year_recid,priors_count,c_charge_degree,start,end,event,person_id,agency_text,ethnic_code_text,maritalstatus,language
male,28,25 - 45,3,3,0,0,low,2013-04-03,0,1,misdemeanor,1,1094,0,53551.0,pretrial,african-american,married,english
male,28,25 - 45,8,6,1,0,high,2013-04-06,1,11,felony,0,447,1,8105.0,pretrial,african-american,single,english
female,28,25 - 45,5,4,0,0,medium,2013-11-07,0,3,felony,0,876,0,58817.0,pretrial,african-american,single,english
male,28,25 - 45,7,3,0,0,medium,2013-04-07,0,0,felony,1,236,0,53716.0,pretrial,caucasian,single,english
male,28,25 - 45,3,2,1,1,low,2013-08-13,1,7,misdemeanor,0,403,1,56401.0,probation,african-american,single,english
female,28,25 - 45,9,7,0,0,high,2013-01-02,0,1,felony,38,889,0,50857.0,pretrial,african-american,single,english
male,28,25 - 45,2,2,0,0,low,2013-04-14,0,0,felony,0,1083,0,53907.0,pretrial,caucasian,single,english
female,28,25 - 45,6,3,0,0,medium,2013-05-28,0,0,felony,1,88,0,55118.0,pretrial,caucasian,single,english
male,28,25 - 45,10,10,1,1,high,2013-01-14,0,21,felony,0,772,1,12229.0,pretrial,african-american,single,english
male,28,25 - 45,9,8,1,1,high,2013-11-13,1,6,felony,2,484,0,6505.0,drrd,african-american,single,english
male,28,25 - 45,1,2,0,0,low,2013-08-22,0,1,felony,0,953,0,56677.0,pretrial,african-american,single,english
male,28,25 - 45,3,2,0,0,low,2014-01-03,0,10,felony,0,69,0,48304.0,probation,african-american,single,english
female,28,25 - 45,4,3,0,0,low,2013-11-08,0,4,felony,0,875,0,58846.0,pretrial,african-american,single,english
male,28,25 - 45,2,2,1,0,low,2013-12-30,1,0,misdemeanor,0,375,0,60029.0,pretrial,african-american,married,english
male,28,25 - 45,7,3,0,0,medium,2013-03-15,0,1,misdemeanor,1,1113,0,53004.0,pretrial,african-american,single,english
male,28,25 - 45,2,3,1,1,low,2013-01-24,1,0,misdemeanor,3,151,1,51503.0,pretrial,caucasian,single,english
male,28,25 - 45,7,5,1,0,medium,2013-12-19,1,9,felony,42,116,1,42341.0,pretrial,african-american,single,english
male,28,25 - 45,7,8,1,1,medium,2013-03-20,1,14,felony,0,295,1,47021.0,pretrial,african-american,single,english
male,28,25 - 45,4,4,0,0,low,2013-08-26,0,0,felony,0,149,0,56765.0,pretrial,hispanic,single,spanish
female,28,25 - 45,4,7,1,0,low,2013-10-01,1,1,misdemeanor,0,288,1,57745.0,pretrial,african-american,single,english
female,28,25 - 45,5,5,0,0,medium,2013-04-04,0,1,felony,0,195,0,53488.0,pretrial,african-american,single,english
male,28,25 - 45,5,4,0,0,medium,2013-10-31,0,2,misdemeanor,0,883,0,58582.0,pretrial,african-american,single,english
male,28,25 - 45,4,2,0,0,low,2013-04-20,0,0,felony,0,1077,0,54117.0,pretrial,hispanic,single,english
female,28,25 - 45,5,3,1,0,medium,2013-05-29,1,6,misdemeanor,1,212,1,53166.0,probation,african-american,single,english
male,28,25 - 45,4,5,1,0,low,2013-09-17,1,2,felony,0,287,0,57343.0,pretrial,african-american,single,english
female,28,25 - 45,3,3,0,0,low,2013-12-07,0,3,felony,0,846,0,59483.0,pretrial,african-american,single,english
male,28,25 - 45,5,4,1,0,medium,2013-02-14,1,2,misdemeanor,1,190,1,15371.0,pretrial,african-american,single,english
male,28,25 - 45,8,6,0,0,high,2013-11-25,0,2,felony,2,858,0,37543.0,pretrial,hispanic,single,english
male,28,25 - 45,3,2,0,0,low,2014-02-13,0,3,felony,0,778,0,28378.0,pretrial,caucasian,single,english
male,28,25 - 45,3,3,1,0,low,2014-03-24,1,3,felony,1,516,1,62212.0,pretrial,hispanic,single,english
male,28,25 - 45,3,4,0,0,low,2013-10-04,0,1,misdemeanor,0,910,0,57863.0,pretrial,caucasian,single,english
male,28,25 - 45,3,2,1,0,low,2014-01-13,1,3,misdemeanor,0,269,1,60354.0,pretrial,african-american,single,english
male,28,25 - 45,7,6,0,0,medium,2013-05-02,0,5,misdemeanor,0,851,0,47819.0,pretrial,caucasian,single,english
male,28,25 - 45,5,5,0,0,medium,2013-02-16,0,3,misdemeanor,0,137,0,4349.0,pretrial,hispanic,single,english
male,28,25 - 45,4,5,1,0,low,2013-05-27,0,1,felony,16,772,1,55106.0,pretrial,african-american,married,english
male,28,25 - 45,4,3,0,0,low,2013-02-08,0,2,misdemeanor,12,705,0,51976.0,pretrial,caucasian,significant other,english
male,28,25 - 45,5,4,1,0,medium,2013-06-17,1,5,felony,0,123,1,55448.0,pretrial,caucasian,single,english
male,28,25 - 45,7,7,0,0,medium,2014-01-11,0,1,felony,0,811,0,38886.0,pretrial,african-american,single,english
female,28,25 - 45,8,4,0,0,high,2013-09-13,0,5,felony,0,931,0,57240.0,pretrial,african-american,single,english
male,28,25 - 45,10,7,1,0,high,2013-03-20,1,12,felony,75,295,1,39564.0,pretrial,african-american,single,english
male,28,25 - 45,8,6,1,0,high,2013-02-26,1,8,misdemeanor,0,407,0,52545.0,probation,hispanic,single,english
male,28,25 - 45,3,2,0,0,low,2013-04-25,0,0,felony,1,272,0,54222.0,pretrial,caucasian,single,english
male,28,25 - 45,6,6,0,0,medium,2013-10-15,0,2,felony,0,899,0,58123.0,pretrial,caucasian,single,english
male,28,25 - 45,2,3,0,0,low,2014-01-10,0,3,felony,0,812,0,50252.0,pretrial,other,single,english
female,28,25 - 45,3,3,1,0,low,2013-04-18,1,1,felony,0,653,0,53642.0,pretrial,african-american,single,english
male,28,25 - 45,2,3,0,0,low,2014-02-11,0,0,felony,0,780,0,61150.0,pretrial,african-american,single,english
male,28,25 - 45,8,7,0,0,high,2013-03-06,0,3,felony,0,870,0,52751.0,pretrial,hispanic,single,english
male,28,25 - 45,8,9,1,1,high,2014-02-25,1,16,felony,0,436,1,43712.0,pretrial,african-american,single,english
female,28,25 - 45,3,2,0,0,low,2013-10-15,0,2,felony,0,899,0,58129.0,pretrial,caucasian,married,english
female,28,25 - 45,4,3,0,0,low,2014-01-30,0,3,misdemeanor,44,792,0,31761.0,pretrial,caucasian,single,english
male,28,25 - 45,2,2,1,0,low,2014-03-17,1,4,misdemeanor,0,311,1,62008.0,pretrial,african-american,significant other,english
male,28,25 - 45,2,3,1,0,low,2013-01-16,0,2,felony,124,170,0,51242.0,pretrial,african-american,single,english
male,28,25 - 45,4,2,0,0,low,2013-05-05,0,2,misdemeanor,5,1062,0,54515.0,pretrial,african-american,single,english
male,28,25 - 45,5,2,1,0,medium,2013-03-24,1,5,felony,0,21,1,53290.0,pretrial,african-american,single,english
male,28,25 - 45,10,10,0,0,high,2013-01-06,0,5,felony,136,1181,0,50956.0,pretrial,african-american,married,english
male,28,25 - 45,7,4,0,0,medium,2013-03-21,0,7,misdemeanor,0,132,0,7881.0,pretrial,african-american,single,english
female,28,25 - 45,9,9,1,1,high,2013-08-06,1,9,misdemeanor,0,91,1,13459.0,drrd,african-american,single,english
male,28,25 - 45,4,2,0,0,low,2013-05-20,0,1,felony,3,1047,0,54912.0,pretrial,caucasian,single,english
male,28,25 - 45,4,3,1,1,low,2013-03-30,1,0,misdemeanor,0,41,0,53441.0,pretrial,caucasian,single,english
male,28,25 - 45,3,4,0,0,low,2013-04-26,0,2,felony,48,1071,0,54273.0,pretrial,native american,married,english
male,28,25 - 45,4,6,0,0,low,2014-02-16,0,1,felony,0,775,0,2920.0,pretrial,african-american,single,english
male,28,25 - 45,5,5,1,1,medium,2013-10-12,1,5,felony,0,27,1,43011.0,pretrial,african-american,single,english
female,28,25 - 45,10,9,1,0,high,2013-02-26,1,6,misdemeanor,30,82,1,44649.0,pretrial,caucasian,single,english
male,28,25 - 45,4,5,0,0,low,2013-03-31,0,0,misdemeanor,0,1097,0,53461.0,pretrial,caucasian,single,english
male,28,25 - 45,5,4,0,0,medium,2013-04-14,0,5,felony,0,1083,0,36003.0,pretrial,caucasian,single,english
female,28,25 - 45,3,3,0,0,low,2013-07-08,0,2,felony,0,998,0,55715.0,pretrial,hispanic,single,english
female,28,25 - 45,5,3,0,0,medium,2013-01-14,0,0,felony,0,1173,0,51170.0,pretrial,caucasian,single,english
male,28,25 - 45,6,3,1,0,medium,2013-02-17,1,3,misdemeanor,1,7,1,52257.0,pretrial,african-american,single,english
male,28,25 - 45,3,3,0,0,low,2013-07-10,0,0,misdemeanor,0,996,0,55770.0,pretrial,african-american,single,english
male,28,25 - 45,5,3,1,0,medium,2013-02-17,1,5,felony,0,484,1,52260.0,pretrial,african-american,significant other,english
male,28,25 - 45,7,7,0,0,medium,2013-10-30,0,11,misdemeanor,1,651,0,29728.0,pretrial,hispanic,single,english
male,28,25 - 45,6,4,0,0,medium,2013-10-28,0,1,felony,0,886,0,58436.0,pretrial,african-american,single,english
male,28,25 - 45,5,5,0,0,medium,2013-01-06,0,1,misdemeanor,0,1181,0,8888.0,pretrial,african-american,single,english
female,28,25 - 45,5,2,0,0,medium,2013-08-07,0,1,misdemeanor,0,968,0,56263.0,pretrial,caucasian,single,english
male,28,25 - 45,3,3,1,0,low,2013-04-03,0,2,felony,0,883,1,53625.0,pretrial,african-american,married,english
male,28,25 - 45,8,7,1,0,high,2013-12-13,1,7,felony,0,104,1,59651.0,pretrial,african-american,single,english
male,28,25 - 45,6,3,1,0,medium,2014-02-01,1,4,misdemeanor,0,670,1,60886.0,pretrial,caucasian,single,english
female,28,25 - 45,9,6,1,0,high,2013-10-10,1,7,felony,0,216,1,58003.0,pretrial,caucasian,single,english
male,28,25 - 45,5,6,1,0,medium,2013-03-06,1,2,felony,1,714,1,9376.0,pretrial,african-american,single,english
male,28,25 - 45,8,6,0,0,high,2013-10-11,0,5,misdemeanor,0,903,0,58034.0,pretrial,african-american,single,english
male,28,25 - 45,2,3,0,0,low,2013-02-01,0,0,misdemeanor,4,1155,0,51757.0,pretrial,african-american,single,english
male,28,25 - 45,2,3,0,0,low,2013-08-09,0,0,felony,0,966,0,56301.0,pretrial,african-american,separated,english
male,28,25 - 45,7,5,1,0,medium,2014-02-06,1,10,misdemeanor,0,68,1,41449.0,pretrial,african-american,single,english
male,28,25 - 45,2,2,0,0,low,2013-04-18,0,0,felony,0,1079,0,54024.0,pretrial,hispanic,single,english
female,28,25 - 45,10,6,1,0,high,2014-01-23,1,0,felony,0,391,1,,,,,
male,28,25 - 45,3,3,1,1,low,2013-12-27,1,1,misdemeanor,0,332,1,59986.0,pretrial,african-american,single,english
male,28,25 - 45,3,2,1,1,low,2013-03-04,1,2,felony,1,446,1,52673.0,pretrial,hispanic,single,english
female,28,25 - 45,4,4,0,0,low,2014-02-13,0,1,misdemeanor,0,778,0,61213.0,pretrial,caucasian,single,english
female,28,25 - 45,2,2,0,0,low,2013-09-24,0,0,misdemeanor,0,920,0,57532.0,pretrial,african-american,single,english
male,28,25 - 45,1,2,1,0,low,2014-03-20,1,1,felony,0,327,1,62127.0,pretrial,caucasian,single,english
male,28,25 - 45,8,3,1,0,high,2013-02-23,1,6,misdemeanor,0,262,1,21513.0,pretrial,african-american,significant other,english
male,28,25 - 45,7,9,0,0,medium,2013-03-25,0,4,felony,29,1103,0,53301.0,pretrial,african-american,single,english
male,28,25 - 45,2,3,1,0,low,2013-04-14,1,0,felony,0,494,1,53899.0,pretrial,caucasian,single,english
male,28,25 - 45,7,8,1,0,medium,2013-01-10,1,5,felony,1,90,1,51063.0,pretrial,african-american,single,english
male,28,25 - 45,3,4,1,0,low,2013-02-08,1,9,felony,15,91,1,48223.0,pretrial,african-american,married,english
male,28,25 - 45,7,7,1,0,medium,2013-11-05,1,0,misdemeanor,0,68,0,58733.0,pretrial,african-american,single,english
female,28,25 - 45,6,2,0,0,medium,2013-01-28,0,0,misdemeanor,0,1159,0,,,,,
male,28,25 - 45,4,3,1,0,low,2013-03-16,1,6,misdemeanor,2,44,0,53023.0,pretrial,caucasian,significant other,english
male,28,25 - 45,6,2,0,0,medium,2013-03-17,0,5,misdemeanor,0,1111,0,53027.0,pretrial,african-american,single,english
male,28,25 - 45,5,3,0,0,medium,2014-03-03,0,1,felony,0,135,0,61672.0,pretrial,caucasian,single,english
male,28,25 - 45,3,2,0,0,low,2013-10-21,0,1,felony,0,893,0,58252.0,pretrial,hispanic,married,english
male,28,25 - 45,8,7,1,0,high,2013-03-07,0,4,felony,0,747,1,4855.0,probation,african-american,single,english
male,28,25 - 45,7,5,1,1,medium,2013-05-12,1,5,misdemeanor,25,146,1,34179.0,pretrial,caucasian,single,english
male,28,25 - 45,6,4,1,0,medium,2013-09-06,1,3,felony,0,206,1,57046.0,pretrial,african-american,single,english
male,28,25 - 45,3,3,1,0,low,2013-02-07,1,0,misdemeanor,0,173,1,51942.0,pretrial,african-american,single,english
male,28,25 - 45,4,2,1,0,low,2014-01-10,1,1,felony,0,63,1,60306.0,pretrial,african-american,single,english
female,28,25 - 45,2,2,0,0,low,2013-04-05,0,0,felony,1,1092,0,53661.0,pretrial,hispanic,single,english
male,28,25 - 45,4,3,1,0,low,2013-03-21,1,0,misdemeanor,0,1,1,53193.0,pretrial,african-american,single,english
male,28,25 - 45,2,2,0,0,low,2013-04-24,0,0,felony,0,225,0,54198.0,pretrial,caucasian,single,english
male,28,25 - 45,8,4,0,0,high,2013-08-10,0,5,felony,34,108,0,56320.0,pretrial,african-american,single,english
female,28,25 - 45,4,4,1,0,low,2014-03-28,1,3,felony,4,103,1,62327.0,pretrial,african-american,single,english
male,28,25 - 45,8,9,1,0,high,2013-12-10,1,25,felony,0,29,0,59562.0,pretrial,african-american,single,english
male,28,25 - 45,1,2,0,0,low,2013-04-15,0,0,misdemeanor,1,1082,0,53926.0,pretrial,other,separated,english
male,28,25 - 45,4,3,0,0,low,2013-10-13,0,9,misdemeanor,0,101,0,58074.0,pretrial,caucasian,single,english
male,28,25 - 45,6,5,1,0,medium,2013-02-01,0,11,felony,0,1024,1,51756.0,pretrial,caucasian,single,english
male,28,25 - 45,3,2,0,0,low,2013-03-30,0,0,felony,0,1098,0,53438.0,pretrial,caucasian,single,english
male,28,25 - 45,7,6,1,0,medium,2013-01-29,1,4,felony,6,567,1,51653.0,pretrial,african-american,single,english
female,28,25 - 45,3,3,1,1,low,2013-03-18,1,0,felony,1,374,1,53037.0,pretrial,african-american,divorced,english
male,28,25 - 45,9,6,1,0,high,2013-09-08,1,6,felony,0,95,1,57075.0,pretrial,african-american,single,english
male,28,25 - 45,6,5,1,1,medium,2013-05-14,1,4,felony,21,83,1,34642.0,pretrial,african-american,single,english
male,28,25 - 45,2,3,1,0,low,2013-08-30,1,2,felony,0,32,1,56910.0,pretrial,african-american,single,english
male,28,25 - 45,2,3,1,0,low,2013-03-15,1,1,misdemeanor,0,467,0,53008.0,pretrial,caucasian,single,english
male,28,25 - 45,4,4,0,0,low,2013-12-17,0,2,felony,0,836,0,23464.0,pretrial,african-american,single,english
female,28,25 - 45,2,2,0,0,low,2013-04-08,0,2,misdemeanor,0,1089,0,53729.0,pretrial,african-american,single,english
female,28,25 - 45,3,3,0,0,low,2014-01-29,0,0,felony,0,793,0,60793.0,pretrial,african-american,single,english
male,28,25 - 45,2,3,1,1,low,2013-11-20,1,4,misdemeanor,0,20,1,59116.0,pretrial,african-american,single,english
male,28,25 - 45,7,8,0,0,medium,2013-09-11,0,2,felony,0,104,0,57148.0,pretrial,caucasian,single,english
male,28,25 - 45,7,3,0,0,medium,2013-01-31,0,1,misdemeanor,0,44,0,51741.0,probation,hispanic,single,english
female,28,25 - 45,8,7,0,0,high,2013-02-17,0,5,misdemeanor,1,1139,0,52255.0,pretrial,african-american,single,english
male,28,25 - 45,3,4,1,1,low,2013-11-08,1,4,misdemeanor,33,259,1,41373.0,pretrial,african-american,married,english
male,28,25 - 45,10,10,1,1,high,2013-05-25,1,6,felony,81,91,1,27232.0,pretrial,african-american,single,english
male,28,25 - 45,5,4,0,0,medium,2013-08-16,0,9,misdemeanor,1,959,0,56483.0,pretrial,african-american,single,english
female,28,25 - 45,8,3,0,0,high,2013-02-12,0,3,felony,0,1144,0,52117.0,pretrial,caucasian,single,english
male,28,25 - 45,4,3,0,0,low,2013-08-09,0,4,felony,0,47,0,63177.0,drrd,african-american,single,english
female,28,25 - 45,4,3,1,0,low,2013-08-24,1,0,felony,0,627,1,56716.0,pretrial,caucasian,single,english
male,28,25 - 45,6,7,1,0,medium,2013-09-15,1,0,felony,36,124,0,57280.0,pretrial,caucasian,single,english
male,28,25 - 45,6,8,1,0,medium,2014-04-01,1,8,felony,0,162,0,62425.0,pretrial,caucasian,single,english
female,28,25 - 45,8,6,0,0,high,2013-10-29,0,0,felony,29,885,0,58498.0,pretrial,african-american,single,english
male,28,25 - 45,3,4,1,1,low,2013-10-04,1,2,misdemeanor,1,107,1,57860.0,pretrial,caucasian,significant other,english
male,28,25 - 45,2,2,0,0,low,2013-12-21,0,1,misdemeanor,0,832,0,39483.0,pretrial,caucasian,single,english
male,28,25 - 45,9,10,1,0,high,2013-05-01,1,7,felony,0,39,1,11314.0,pretrial,caucasian,single,english
male,27,25 - 45,2,3,0,0,low,2013-03-23,0,0,misdemeanor,1,1105,0,53278.0,pretrial,caucasian,single,english
male,27,25 - 45,3,3,0,0,low,2013-10-31,0,3,misdemeanor,37,348,0,58575.0,pretrial,african-american,single,english
male,27,25 - 45,2,3,0,0,low,2014-01-14,0,0,felony,17,808,0,60411.0,pretrial,african-american,single,english
male,27,25 - 45,9,7,0,0,high,2014-01-02,0,1,felony,0,820,0,60090.0,pretrial,caucasian,single,english
male,27,25 - 45,4,4,1,0,low,2013-10-20,1,0,felony,0,20,1,58232.0,pretrial,african-american,single,english
female,27,25 - 45,5,3,0,0,medium,2013-05-05,0,3,felony,0,373,0,54509.0,pretrial,african-american,single,english
male,27,25 - 45,3,4,0,0,low,2013-01-10,0,0,felony,4,1177,0,51062.0,pretrial,caucasian,single,english
male,27,25 - 45,1,2,0,0,low,2013-10-04,0,1,felony,0,188,0,57861.0,pretrial,african-american,single,english
male,27,25 - 45,4,3,1,0,low,2013-10-19,0,6,felony,0,811,1,58225.0,pretrial,caucasian,single,english
female,27,25 - 45,3,3,0,0,low,2013-11-26,0,2,felony,0,253,0,58406.0,pretrial,caucasian,single,english
female,27,25 - 45,2,2,0,0,low,2014-02-20,0,0,felony,5,771,0,61385.0,pretrial,caucasian,single,english
male,27,25 - 45,3,3,0,0,low,2014-02-22,0,2,felony,0,769,0,61432.0,pretrial,african-american,single,english
male,27,25 - 45,2,2,1,0,low,2013-12-26,1,2,felony,0,118,0,59978.0,pretrial,african-american,single,english
female,27,25 - 45,5,4,0,0,medium,2013-07-12,0,2,misdemeanor,0,994,0,55795.0,pretrial,african-american,single,english
female,27,25 - 45,3,2,0,0,low,2014-03-13,0,1,felony,1,750,0,61941.0,pretrial,african-american,single,english
female,27,25 - 45,6,4,1,0,medium,2014-03-05,1,12,misdemeanor,0,480,1,61741.0,pretrial,african-american,single,english
male,27,25 - 45,1,2,0,0,low,2013-10-18,0,0,misdemeanor,0,896,0,58208.0,pretrial,other,significant other,english
male,27,25 - 45,8,7,1,1,high,2013-08-22,1,10,felony,0,7,1,48922.0,pretrial,african-american,single,english
male,27,25 - 45,2,2,0,0,low,2013-10-09,0,1,misdemeanor,0,905,0,57971.0,pretrial,caucasian,single,english
male,27,25 - 45,7,2,0,0,medium,2014-02-12,0,4,felony,0,779,0,2607.0,drrd,caucasian,single,english
male,27,25 - 45,5,3,1,0,medium,2013-03-27,1,6,felony,0,106,1,47035.0,probation,african-american,single,english
male,27,25 - 45,5,4,0,0,medium,2013-01-06,0,0,misdemeanor,2,1181,0,50962.0,pretrial,caucasian,single,english
male,27,25 - 45,2,4,0,0,low,2013-12-13,0,0,felony,0,840,0,59638.0,pretrial,african-american,single,english
male,27,25 - 45,4,5,1,0,low,2013-01-25,1,2,felony,0,165,1,5689.0,drrd,african-american,single,english
male,27,25 - 45,5,3,1,0,medium,2013-01-04,1,2,misdemeanor,14,22,1,50919.0,pretrial,african-american,single,english
male,27,25 - 45,5,3,1,0,medium,2013-02-18,1,5,misdemeanor,5,470,1,52272.0,pretrial,african-american,single,english
male,27,25 - 45,4,4,0,0,low,2013-11-26,0,0,felony,0,857,0,59251.0,pretrial,caucasian,single,english
male,27,25 - 45,4,4,0,0,low,2013-08-07,0,4,felony,0,700,0,2223.0,pretrial,african-american,single,english
male,27,25 - 45,2,3,1,1,low,2014-01-16,1,0,misdemeanor,0,449,1,60450.0,pretrial,african-american,married,english
male,27,25 - 45,4,3,1,0,low,2013-01-20,1,7,felony,1,223,1,49873.0,pretrial,african-american,single,english
male,27,25 - 45,5,3,0,0,medium,2013-04-13,0,1,misdemeanor,0,326,0,53890.0,pretrial,african-american,single,english
male,27,25 - 45,2,3,0,0,low,2013-11-04,0,1,felony,0,590,0,58686.0,pretrial,african-american,single,english
male,27,25 - 45,1,2,0,0,low,2013-04-08,0,0,misdemeanor,1,1089,0,53734.0,pretrial,african-american,single,english
male,27,25 - 45,6,7,1,1,medium,2013-04-08,1,0,felony,1,220,1,53730.0,pretrial,caucasian,single,english
male,27,25 - 45,1,2,0,0,low,2013-01-29,0,0,felony,0,56,0,51671.0,pretrial,other,single,english
male,27,25 - 45,8,6,0,0,high,2014-02-01,0,0,misdemeanor,1,790,0,60882.0,pretrial,hispanic,single,english
male,27,25 - 45,3,3,0,0,low,2013-02-06,0,1,felony,1,259,0,51920.0,pretrial,hispanic,single,english
male,27,25 - 45,2,3,1,0,low,2013-09-22,1,0,felony,0,396,1,57472.0,pretrial,hispanic,unknown,english
female,27,25 - 45,3,3,0,0,low,2013-09-23,0,1,felony,45,921,0,57492.0,pretrial,african-american,unknown,english
male,27,25 - 45,2,2,1,0,low,2014-01-10,1,4,felony,0,227,1,22345.0,pretrial,african-american,single,english
male,27,25 - 45,2,2,0,0,low,2014-02-06,0,2,misdemeanor,0,104,0,49377.0,probation,african-american,single,english
male,27,25 - 45,7,5,1,1,medium,2013-08-30,1,8,misdemeanor,1,170,1,22759.0,probation,african-american,single,english
male,27,25 - 45,7,4,1,0,medium,2013-01-14,1,1,felony,1,205,1,51173.0,pretrial,hispanic,single,english
male,27,25 - 45,10,10,1,0,high,2013-10-30,1,7,felony,35,371,0,23407.0,probation,african-american,single,english
male,27,25 - 45,5,3,0,0,medium,2013-02-22,0,8,felony,67,370,0,52423.0,pretrial,caucasian,single,english
male,27,25 - 45,2,3,1,0,low,2013-03-22,1,0,felony,53,721,1,53226.0,pretrial,other,married,english
female,27,25 - 45,8,7,1,0,high,2013-08-19,1,4,misdemeanor,0,7,1,55928.0,pretrial,caucasian,single,english
